-39.7524	-5.16023	0.588539
-39.7524	-4.3002	0.421797
-39.7524	-3.44016	0.123102
-39.7524	-2.58012	0.0962551
-39.7524	-1.72008	-0.361424
-39.7524	-0.860039	-0.603637
-39.7524	0	-0.785438
-39.7524	0.860039	-0.655769
-39.7524	1.72008	-0.609454
-39.7524	2.58012	-0.615579
-39.7524	3.44016	-0.720842
-39.7524	4.3002	-0.81906
-39.7524	5.16023	-0.590562
-39.7524	6.02027	-0.47145
-39.7524	6.88031	-0.142736
-39.7524	7.74035	-0.068449
-39.7524	8.60039	0.249981
-39.7524	9.46043	0.421218
-39.7524	10.3205	1.15397
-39.7524	11.1805	1.77222
-39.7524	12.0405	2.37443
-39.7524	12.9006	2.62834
-39.7524	13.7606	2.70583
-39.7524	14.6207	2.83679
-39.7524	15.4807	2.82846
-39.7524	16.3407	2.88345
-39.7524	17.2008	2.56069
-39.7524	18.0608	2.25047
-39.7524	18.9209	1.60979
-39.7524	19.7809	1.43047
-39.7524	20.6409	1.10214
-39.7524	21.501	1.03229
-39.7524	22.361	0.629086
-39.7524	23.2211	0.263619
-39.7524	24.0811	-0.0445322
-39.7524	24.9411	-0.252247
-39.7524	25.8012	-0.301712
-39.7524	26.6612	-0.583114
-39.7524	27.5212	-0.869475
-39.7524	28.3813	-1.20641
-39.7524	29.2413	-1.14519
-39.7524	30.1014	-1.25717
-39.7524	30.9614	-1.08738
-39.7524	31.8214	-1.33036
-39.7524	32.6815	-1.38746
-39.7524	33.5415	-1.32778
-39.7524	34.4016	-1.05592
-39.7524	35.2616	-0.800928
-39.7524	36.1216	-0.68615
-39.7524	36.9817	-0.493147
-39.7524	37.8417	-0.34336
-39.7524	38.7018	0.245545
-39.7524	39.5618	0.791118
-39.7524	40.4218	1.50827
-39.7524	41.2819	1.71955
-39.7524	42.1419	1.9872
-38.9242	-43.002	1.96751
-38.9242	-42.1419	2.16867
-38.9242	-41.2819	2.14408
-38.9242	-40.4218	2.01052
-38.9242	-39.5618	1.74958
-38.9242	-38.7018	1.32317
-38.9242	-37.8417	1.12077
-38.9242	-36.9817	0.88415
-38.9242	-36.1216	0.917923
-38.9242	-35.2616	0.656956
-38.9242	-34.4016	0.510895
-38.9242	-33.5415	0.176452
-38.9242	-32.6815	0.208118
-38.9242	-31.8214	0.0929103
-38.9242	-30.9614	0.0444061
-38.9242	-30.1014	-0.248921
-38.9242	-29.2413	-0.518036
-38.9242	-28.3813	-0.562426
-38.9242	-27.5212	-0.556591
-38.9242	-26.6612	-0.437016
-38.9242	-25.8012	-0.509459
-38.9242	-24.9411	-0.577888
-38.9242	-24.0811	-0.709662
-38.9242	-23.2211	-0.41488
-38.9242	-22.361	-0.35546
-38.9242	-21.501	-0.0411608
-38.9242	-20.6409	0.0627638
-38.9242	-19.7809	0.386494
-38.9242	-18.9209	0.882763
-38.9242	-18.0608	1.62415
-38.9242	-17.2008	2.43876
-38.9242	-16.3407	2.89751
-38.9242	-15.4807	3.11921
-38.9242	-14.6207	3.10195
-38.9242	-13.7606	3.30267
-38.9242	-12.9006	3.20735
-38.9242	-12.0405	3.21797
-38.9242	-11.1805	2.74298
-38.9242	-10.3205	2.37429
-38.9242	-9.46043	1.92902
-38.9242	-8.60039	1.70151
-38.9242	-7.74035	1.50501
-38.9242	-6.88031	1.18717
-38.9242	-6.02027	0.884777
-38.9242	-5.16023	0.461361
-38.9242	-4.3002	0.312198
-38.9242	-3.44016	0.0276105
-38.9242	-2.58012	0.0183203
-38.9242	-1.72008	-0.405147
-38.9242	-0.860039	-0.582347
-38.9242	0	-0.665519
-38.9242	0.860039	-0.41656
-38.9242	1.72008	-0.252572
-38.9242	2.58012	-0.167684
-38.9242	3.44016	-0.225888
-38.9242	4.3002	-0.32737
-38.9242	5.16023	-0.141611
-38.9242	6.02027	-0.0867085
-38.9242	6.88031	0.173951
-38.9242	7.74035	0.190052
-38.9242	8.60039	0.46637
-38.9242	9.46043	0.607417
-38.9242	10.3205	1.30889
-38.9242	11.1805	1.88287
-38.9242	12.0405	2.42583
-38.9242	12.9006	2.61191
-38.9242	13.7606	2.62182
-38.9242	14.6207	2.69347
-38.9242	15.4807	2.64115
-38.9242	16.3407	2.66799
-38.9242	17.2008	2.33205
-38.9242	18.0608	2.01996
-38.9242	18.9209	1.38363
-38.9242	19.7809	1.20946
-38.9242	20.6409	0.886304
-38.9242	21.501	0.823397
-38.9242	22.361	0.430791
-38.9242	23.2211	0.0814692
-38.9242	24.0811	-0.206681
-38.9242	24.9411	-0.392368
-38.9242	25.8012	-0.415354
-38.9242	26.6612	-0.656388
-38.9242	27.5212	-0.878062
-38.9242	28.3813	-1.12139
-38.9242	29.2413	-0.943828
-38.9242	30.1014	-0.934071
-38.9242	30.9614	-0.659091
-38.9242	31.8214	-0.83631
-38.9242	32.6815	-0.880462
-38.9242	33.5415	-0.85604
-38.9242	34.4016	-0.651181
-38.9242	35.2616	-0.476148
-38.9242	36.1216	-0.437647
-38.9242	36.9817	-0.305253
-38.9242	37.8417	-0.195436
-38.9242	38.7018	0.367488
-38.9242	39.5618	0.885103
-38.9242	40.4218	1.56363
-38.9242	41.2819	1.72289
-38.9242	42.1419	1.93427
-38.096	-43.002	1.45353
-38.096	-42.1419	1.59711
-38.096	-41.2819	1.53084
-38.096	-40.4218	1.37202
-38.096	-39.5618	1.09906
-38.096	-38.7018	0.669406
-38.096	-37.8417	0.467264
-38.096	-36.9817	0.228538
-38.096	-36.1216	0.259025
-38.096	-35.2616	-0.00357829
-38.096	-34.4016	-0.142
-38.096	-33.5415	-0.455804
-38.096	-32.6815	-0.3905
-38.096	-31.8214	-0.461405
-38.096	-30.9614	-0.453759
-38.096	-30.1014	-0.67505
-38.096	-29.2413	-0.851989
-38.096	-28.3813	-0.785607
-38.096	-27.5212	-0.66041
-38.096	-26.6612	-0.429133
-38.096	-25.8012	-0.418347
-38.096	-24.9411	-0.44668
-38.096	-24.0811	-0.586155
-38.096	-23.2211	-0.333151
-38.096	-22.361	-0.332762
-38.096	-21.501	-0.0776411
-38.096	-20.6409	-0.0233673
-38.096	-19.7809	0.262976
-38.096	-18.9209	0.726851
-38.096	-18.0608	1.42869
-38.096	-17.2008	2.18846
-38.096	-16.3407	2.5772
-38.096	-15.4807	2.72327
-38.096	-14.6207	2.63222
-38.096	-13.7606	2.77001
-38.096	-12.9006	2.6263
-38.096	-12.0405	2.60457
-38.096	-11.1805	2.11037
-38.096	-10.3205	1.73099
-38.096	-9.46043	1.27672
-38.096	-8.60039	1.03787
-38.096	-7.74035	0.828697
-38.096	-6.88031	0.504762
-38.096	-6.02027	0.212194
-38.096	-5.16023	-0.181038
-38.096	-4.3002	-0.282762
-38.096	-3.44016	-0.511325
-38.096	-2.58012	-0.458061
-38.096	-1.72008	-0.810806
-38.096	-0.860039	-0.902655
-38.096	0	-0.883626
-38.096	0.860039	-0.521917
-38.096	1.72008	-0.249339
-38.096	2.58012	-0.0791249
-38.096	3.44016	-0.0898889
-38.096	4.3002	-0.187836
-38.096	5.16023	-0.0315751
-38.096	6.02027	-0.0223593
-38.096	6.88031	0.190258
-38.096	7.74035	0.16269
-38.096	8.60039	0.399882
-38.096	9.46043	0.500864
-38.096	10.3205	1.1525
-38.096	11.1805	1.66035
-38.096	12.0405	2.12309
-38.096	12.9006	2.22223
-38.096	13.7606	2.14636
-38.096	14.6207	2.14081
-38.096	15.4807	2.02615
-38.096	16.3407	2.00624
-38.096	17.2008	1.63803
-38.096	18.0608	1.30512
-38.096	18.9209	0.654031
-38.096	19.7809	0.464987
-38.096	20.6409	0.125885
-38.096	21.501	0.0513362
-38.096	22.361	-0.340206
-38.096	23.2211	-0.668527
-38.096	24.0811	-0.915596
-38.096	24.9411	-1.04581
-38.096	25.8012	-1.00399
-38.096	26.6612	-1.1712
-38.096	27.5212	-1.30591
-38.096	28.3813	-1.44565
-38.096	29.2413	-1.14985
-38.096	30.1014	-1.01974
-38.096	30.9614	-0.640211
-38.096	31.8214	-0.748651
-38.096	32.6815	-0.772001
-38.096	33.5415	-0.768964
-38.096	34.4016	-0.610978
-38.096	35.2616	-0.490712
-38.096	36.1216	-0.503972
-38.096	36.9817	-0.416045
-38.096	37.8417	-0.344564
-38.096	38.7018	0.179963
-38.096	39.5618	0.648784
-38.096	40.4218	1.26616
-38.096	41.2819	1.35302
-38.096	42.1419	1.49011
-37.2678	-43.002	1.23354
-37.2678	-42.1419	1.30536
-37.2678	-41.2819	1.18258
-37.2678	-40.4218	0.984264
-37.2678	-39.5618	0.687238
-37.2678	-38.7018	0.243949
-37.2678	-37.8417	0.0323271
-37.2678	-36.9817	-0.218414
-37.2678	-36.1216	-0.201413
-37.2678	-35.2616	-0.47375
-37.2678	-34.4016	-0.606216
-37.2678	-33.5415	-0.891079
-37.2678	-32.6815	-0.774981
-37.2678	-31.8214	-0.779196
-37.2678	-30.9614	-0.692695
-37.2678	-30.1014	-0.824722
-37.2678	-29.2413	-0.902394
-37.2678	-28.3813	-0.727632
-37.2678	-27.5212	-0.490436
-37.2678	-26.6612	-0.154178
-37.2678	-25.8012	-0.0605426
-37.2678	-24.9411	-0.0377466
-37.2678	-24.0811	-0.159642
-37.2678	-23.2211	0.0896578
-37.2678	-22.361	0.0769244
-37.2678	-21.501	0.316693
-37.2678	-20.6409	0.347987
-37.2678	-19.7809	0.595092
-37.2678	-18.9209	0.998222
-37.2678	-18.0608	1.62007
-37.2678	-17.2008	2.2869
-37.2678	-16.3407	2.57593
-37.2678	-15.4807	2.62469
-37.2678	-14.6207	2.44334
-37.2678	-13.7606	2.50293
-37.2678	-12.9006	2.29516
-37.2678	-12.0405	2.22601
-37.2678	-11.1805	1.69979
-37.2678	-10.3205	1.29957
-37.2678	-9.46043	0.826941
-37.2678	-8.60039	0.567136
-37.2678	-7.74035	0.335174
-37.2678	-6.88031	-0.00257912
-37.2678	-6.02027	-0.284944
-37.2678	-5.16023	-0.634159
-37.2678	-4.3002	-0.661099
-37.2678	-3.44016	-0.796909
-37.2678	-2.58012	-0.642706
-37.2678	-1.72008	-0.895717
-37.2678	-0.860039	-0.892299
-37.2678	0	-0.781621
-37.2678	0.860039	-0.329623
-37.2678	1.72008	0.028329
-37.2678	2.58012	0.268971
-37.2678	3.44016	0.304245
-37.2678	4.3002	0.224232
-37.2678	5.16023	0.378703
-37.2678	6.02027	0.377976
-37.2678	6.88031	0.579066
-37.2678	7.74035	0.534442
-37.2678	8.60039	0.739868
-37.2678	9.46043	0.786989
-37.2678	10.3205	1.36264
-37.2678	11.1805	1.77704
-37.2678	12.0405	2.13723
-37.2678	12.9006	2.13229
-37.2678	13.7606	1.95706
-37.2678	14.6207	1.86105
-37.2678	15.4807	1.66906
-37.2678	16.3407	1.58679
-37.2678	17.2008	1.17219
-37.2678	18.0608	0.807239
-37.2678	18.9209	0.132
-37.2678	19.7809	-0.0808663
-37.2678	20.6409	-0.445824
-37.2678	21.501	-0.541425
-37.2678	22.361	-0.936269
-37.2678	23.2211	-1.23671
-37.2678	24.0811	-1.42347
-37.2678	24.9411	-1.47102
-37.2678	25.8012	-1.33578
-37.2678	26.6612	-1.40643
-37.2678	27.5212	-1.44322
-37.2678	28.3813	-1.48255
-37.2678	29.2413	-1.08097
-37.2678	30.1014	-0.845367
-37.2678	30.9614	-0.372014
-37.2678	31.8214	-0.412292
-37.2678	32.6815	-0.401497
-37.2678	33.5415	-0.392356
-37.2678	34.4016	-0.243077
-37.2678	35.2616	-0.133995
-37.2678	36.1216	-0.158879
-37.2678	36.9817	-0.0909549
-37.2678	37.8417	-0.0581479
-37.2678	38.7018	0.405701
-37.2678	39.5618	0.793593
-37.2678	40.4218	1.31931
-37.2678	41.2819	1.30974
-37.2678	42.1419	1.3545
-36.4397	-43.002	1.15546
-36.4397	-42.1419	1.14559
-36.4397	-41.2819	0.955133
-36.4397	-40.4218	0.706451
-36.4397	-39.5618	0.377239
-36.4397	-38.7018	-0.0832242
-36.4397	-37.8417	-0.303941
-36.4397	-36.9817	-0.564382
-36.4397	-36.1216	-0.558466
-36.4397	-35.2616	-0.838803
-36.4397	-34.4016	-0.963976
-36.4397	-33.5415	-1.21803
-36.4397	-32.6815	-1.04781
-36.4397	-31.8214	-0.980667
-36.4397	-30.9614	-0.811153
-36.4397	-30.1014	-0.852749
-36.4397	-29.2413	-0.834971
-36.4397	-28.3813	-0.560667
-36.4397	-27.5212	-0.222651
-36.4397	-26.6612	0.209702
-36.4397	-25.8012	0.385139
-36.4397	-24.9411	0.470472
-36.4397	-24.0811	0.391818
-36.4397	-23.2211	0.675235
-36.4397	-22.361	0.693507
-36.4397	-21.501	0.958154
-36.4397	-20.6409	0.989939
-36.4397	-19.7809	1.19608
-36.4397	-18.9209	1.51496
-36.4397	-18.0608	2.02451
-36.4397	-17.2008	2.57008
-36.4397	-16.3407	2.73984
-36.4397	-15.4807	2.67868
-36.4397	-14.6207	2.39724
-36.4397	-13.7606	2.3684
-36.4397	-12.9006	2.0855
-36.4397	-12.0405	1.95816
-36.4397	-11.1805	1.39256
-36.4397	-10.3205	0.96951
-36.4397	-9.46043	0.4814
-36.4397	-8.60039	0.206053
-36.4397	-7.74035	-0.0429262
-36.4397	-6.88031	-0.389525
-36.4397	-6.02027	-0.657012
-36.4397	-5.16023	-0.956121
-36.4397	-4.3002	-0.899143
-36.4397	-3.44016	-0.929857
-36.4397	-2.58012	-0.662889
-36.4397	-1.72008	-0.810174
-36.4397	-0.860039	-0.716424
-36.4397	0	-0.530609
-36.4397	0.860039	-0.0115289
-36.4397	1.72008	0.409727
-36.4397	2.58012	0.707202
-36.4397	3.44016	0.787954
-36.4397	4.3002	0.739765
-36.4397	5.16023	0.918132
-36.4397	6.02027	0.940013
-36.4397	6.88031	1.16112
-36.4397	7.74035	1.12142
-36.4397	8.60039	1.30017
-36.4397	9.46043	1.28195
-36.4397	10.3205	1.76129
-36.4397	11.1805	2.06263
-36.4397	12.0405	2.30642
-36.4397	12.9006	2.1886
-36.4397	13.7606	1.90675
-36.4397	14.6207	1.71132
-36.4397	15.4807	1.43046
-36.4397	16.3407	1.2731
-36.4397	17.2008	0.801619
-36.4397	18.0608	0.399693
-36.4397	18.9209	-0.298163
-36.4397	19.7809	-0.529033
-36.4397	20.6409	-0.913461
-36.4397	21.501	-1.02515
-36.4397	22.361	-1.41988
-36.4397	23.2211	-1.68931
-36.4397	24.0811	-1.81236
-36.4397	24.9411	-1.77386
-36.4397	25.8012	-1.54354
-36.4397	26.6612	-1.51944
-36.4397	27.5212	-1.46517
-36.4397	28.3813	-1.41584
-36.4397	29.2413	-0.923275
-36.4397	30.1014	-0.59651
-36.4397	30.9614	-0.0381351
-36.4397	31.8214	-0.00879986
-36.4397	32.6815	0.0510288
-36.4397	33.5415	0.0938292
-36.4397	34.4016	0.271286
-36.4397	35.2616	0.409405
-36.4397	36.1216	0.40836
-36.4397	36.9817	0.476573
-36.4397	37.8417	0.469959
-36.4397	38.7018	0.854959
-36.4397	39.5618	1.13693
-36.4397	40.4218	1.54911
-36.4397	41.2819	1.42789
-36.4397	42.1419	1.36981
-35.6115	-43.002	0.947087
-35.6115	-42.1419	0.852361
-35.6115	-41.2819	0.58819
-35.6115	-40.4218	0.282429
-35.6115	-39.5618	-0.0822066
-35.6115	-38.7018	-0.556916
-35.6115	-37.8417	-0.776442
-35.6115	-36.9817	-1.03155
-35.6115	-36.1216	-1.02098
-35.6115	-35.2616	-1.29825
-35.6115	-34.4016	-1.41338
-35.6115	-33.5415	-1.6434
-35.6115	-32.6815	-1.43327
-35.6115	-31.8214	-1.31275
-35.6115	-30.9614	-1.07848
-35.6115	-30.1014	-1.04543
-35.6115	-29.2413	-0.944976
-35.6115	-28.3813	-0.580987
-35.6115	-27.5212	-0.150339
-35.6115	-26.6612	0.372476
-35.6115	-25.8012	0.628604
-35.6115	-24.9411	0.783384
-35.6115	-24.0811	0.763814
-35.6115	-23.2211	1.10311
-35.6115	-22.361	1.17494
-35.6115	-21.501	1.48211
-35.6115	-20.6409	1.52304
-35.6115	-19.7809	1.68668
-35.6115	-18.9209	1.91343
-35.6115	-18.0608	2.30185
-35.6115	-17.2008	2.72043
-35.6115	-16.3407	2.76885
-35.6115	-15.4807	2.59786
-35.6115	-14.6207	2.216
-35.6115	-13.7606	2.09559
-35.6115	-12.9006	1.7319
-35.6115	-12.0405	1.54021
-35.6115	-11.1805	0.933439
-35.6115	-10.3205	0.493591
-35.6115	-9.46043	0.00493598
-35.6115	-8.60039	-0.264252
-35.6115	-7.74035	-0.506818
-35.6115	-6.88031	-0.844155
-35.6115	-6.02027	-1.0892
-35.6115	-5.16023	-1.34297
-35.6115	-4.3002	-1.21613
-35.6115	-3.44016	-1.16024
-35.6115	-2.58012	-0.800151
-35.6115	-1.72008	-0.860378
-35.6115	-0.860039	-0.693429
-35.6115	0	-0.448067
-35.6115	0.860039	0.123637
-35.6115	1.72008	0.595844
-35.6115	2.58012	0.94206
-35.6115	3.44016	1.06775
-35.6115	4.3002	1.05957
-35.6115	5.16023	1.27612
-35.6115	6.02027	1.33696
-35.6115	6.88031	1.59151
-35.6115	7.74035	1.56447
-35.6115	8.60039	1.71783
-35.6115	9.46043	1.6315
-35.6115	10.3205	2.01165
-35.6115	11.1805	2.19972
-35.6115	12.0405	2.32993
-35.6115	12.9006	2.1034
-35.6115	13.7606	1.71784
-35.6115	14.6207	1.42207
-35.6115	15.4807	1.04698
-35.6115	16.3407	0.806573
-35.6115	17.2008	0.272501
-35.6115	18.0608	-0.164056
-35.6115	18.9209	-0.871354
-35.6115	19.7809	-1.09753
-35.6115	20.6409	-1.47527
-35.6115	21.501	-1.58038
-35.6115	22.361	-1.96307
-35.6115	23.2211	-2.20399
-35.6115	24.0811	-2.27944
-35.6115	24.9411	-2.1798
-35.6115	25.8012	-1.88311
-35.6115	26.6612	-1.79209
-35.6115	27.5212	-1.66937
-35.6115	28.3813	-1.5472
-35.6115	29.2413	-0.973813
-35.6115	30.1014	-0.562304
-35.6115	30.9614	0.0783925
-35.6115	31.8214	0.180278
-35.6115	32.6815	0.299905
-35.6115	33.5415	0.394017
-35.6115	34.4016	0.620949
-35.6115	35.2616	0.808367
-35.6115	36.1216	0.846258
-35.6115	36.9817	0.922376
-35.6115	37.8417	0.876544
-35.6115	38.7018	1.17896
-35.6115	39.5618	1.35051
-35.6115	40.4218	1.64719
-35.6115	41.2819	1.41468
-35.6115	42.1419	1.25496
-34.7833	-43.002	0.881601
-34.7833	-42.1419	0.706419
-34.7833	-41.2819	0.367737
-34.7833	-40.4218	0.00225953
-34.7833	-39.5618	-0.397836
-34.7833	-38.7018	-0.879896
-34.7833	-37.8417	-1.08407
-34.7833	-36.9817	-1.31478
-34.7833	-36.1216	-1.27952
-34.7833	-35.2616	-1.53851
-34.7833	-34.4016	-1.63902
-34.7833	-33.5415	-1.85447
-34.7833	-32.6815	-1.62618
-34.7833	-31.8214	-1.48169
-34.7833	-30.9614	-1.21313
-34.7833	-30.1014	-1.13093
-34.7833	-29.2413	-0.964606
-34.7833	-28.3813	-0.520767
-34.7833	-27.5212	-0.00453593
-34.7833	-26.6612	0.602626
-34.7833	-25.8012	0.934902
-34.7833	-24.9411	1.1579
-34.7833	-24.0811	1.19887
-34.7833	-23.2211	1.59553
-34.7833	-22.361	1.71885
-34.7833	-21.501	2.06285
-34.7833	-20.6409	2.10771
-34.7833	-19.7809	2.22992
-34.7833	-18.9209	2.37363
-34.7833	-18.0608	2.65539
-34.7833	-17.2008	2.96353
-34.7833	-16.3407	2.90702
-34.7833	-15.4807	2.64089
